0.213
0.144
0.194
0.253
0.28
0.14
0.283
0.203
0.253
0.162
0.213
0.251
0.288
0.08
0.181
0.216
0.126
0.228
0.313
0.2
0.18
0.2
0.208
0.616
0.144
0.55
0.264
0.466
0.321
0.194
0.228
0.169
0.312
0.229
0.32
0.256
0.17
0.685
0.22
0.359
0.743
0.162
0.213
0.337
0.107
0.134
0.107
0.089
0.14
0.215
0.171
0.228
0.144
0.184
0.284
0.2
1.304
0.113
0.14
0.146
0.184
0.558
0.224
0.635
0.197
0.241
0.2
0.117
0.453
0.22
0.198
0.224
0.471
0.466
0.431
0.33
0.33
0.312
0.826
0.369
0.18
0.204
0.233
0.167
0.227
0.278
0.241
0.221
0.286
0.242
0.394
0.37
0.434
0.203
0.281
0.181
0.253
0.213
0.287
0.208
0.321
0.161
0.16
0.165
0.17
0.126
0.233
0.189
0.226
0.456
0.189
0.252
0.16
0.192
0.267
0.341
0.481
0.252
0.239
0.283
0.394
0.506
0.33
0.926
0.215
0.2
0.22
0.44
0.32
0.246
0.136
0.253
0.304
0.192
0.22
0.256
0.322
0.24
0.379
0.283
0.394
1.002
0.894
0.961
1.018
1.312
0.36
0.08
0.377
0.566
0.358
0.341
0.373
0.754
0.644
0.592
0.613
0.44
0.4
0.133
0.683
0.293
0.417
0.437
0.32
0.252
0.246
0.347
0.48
0.561
0.743
0.337
0.22
0.267
0.642
0.053
0.267
0.107
0.453
0.204
0.2
0.385
0.169
0.32
0.226
0.213
0.24
0.187
0.56
0.208
0.17
0.2
0.256
0.233
0.256
0.057
0.179
0.2
0.16
0.2
0.117
0.14
0.144
